item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
000937,Radiation_Shield,48.0,23.0,46.2,25.5,59,N/A,3478,Storage_Bay
000938,Handheld_Spectrometer,34.9,30.2,39.0,20.55,59,N/A,68,Engineering_Bay
000939,Battery_Pack,17.6,29.9,25.5,6.71,59,N/A,201,External_Storage
000940,CO2_Scrubber,34.3,22.9,29.7,11.66,36,N/A,507,Life_Support
000941,Water_Purification_Unit,31.9,19.4,36.3,11.23,66,N/A,280,Crew_Quarters
000942,Water_Purification_Unit,22.4,28.1,31.6,9.95,46,N/A,644,Life_Support
000943,Medical_Scanner,49.8,11.7,10.5,3.06,92,2025-05-14,7,Lab
000944,Water_Purification_Unit,28.1,24.9,11.2,3.92,23,N/A,1057,Crew_Quarters
000945,Water_Purification_Unit,17.9,43.8,34.5,13.52,77,N/A,1714,Crew_Quarters
000946,Vacuum_Sealed_Tools,24.8,20.1,39.5,9.84,94,N/A,1881,Maintenance_Bay
000947,Water_Purification_Unit,14.8,10.2,42.3,3.19,31,N/A,3921,Life_Support
000948,Circuit_Board,38.0,10.8,44.5,9.13,11,N/A,2443,Storage_Bay
000949,Microgravity_Lab_Kit,28.3,17.0,10.1,1.1,71,N/A,44,Lab
000950,Tether_Reel,31.7,37.7,22.2,13.27,71,N/A,4837,Airlock
000951,Asteroid_Sample_Container,26.0,26.7,28.6,5.7,38,N/A,4189,Lab
000952,Space_Suit,36.4,17.5,38.1,12.13,14,N/A,4633,Storage_Bay
000953,Food_Packet,13.8,27.7,16.6,1.5,97,2026-08-21,45,Crew_Quarters
000954,Seed_Packets,13.5,24.9,29.2,7.6,39,N/A,60,Greenhouse
000955,Tether_Reel,49.4,45.7,29.1,32.85,75,N/A,3484,External_Storage
000956,Solar_Panel,66.7,74.0,3.6,6.1,21,N/A,1018,Power_Bay
000957,Food_Packet,24.6,10.7,28.9,9.8,74,2026-06-29,60,Storage_Bay
000958,Battery_Pack,12.4,12.6,38.5,3.01,3,N/A,201,Power_Bay
000959,Battery_Pack,34.8,49.5,29.8,25.67,52,N/A,713,Power_Bay
000960,Water_Purification_Unit,23.9,11.3,15.2,2.05,73,N/A,3981,Crew_Quarters
000961,Circuit_Board,10.1,27.1,23.8,3.26,86,N/A,2933,Engineering_Bay
000962,Helmet_Visor,12.4,46.0,15.6,4.45,49,N/A,1026,Crew_Quarters
000963,Fire_Extinguisher,20.7,44.6,30.0,13.85,65,N/A,3631,Crew_Quarters
000964,Radiation_Shield,48.0,28.8,34.0,23.5,7,N/A,1333,Engineering_Bay
000965,First_Aid_Kit,16.6,12.7,29.9,7.7,28,N/A,100,Crew_Quarters
000966,Space_Suit,17.2,34.0,39.8,11.64,80,N/A,660,Airlock
000967,Space_Suit,22.8,42.6,38.9,18.89,85,N/A,1949,Airlock
000968,Seed_Packets,14.1,20.8,28.8,2.2,35,N/A,35,Greenhouse
000969,Laptop,11.6,16.6,39.6,3.81,16,N/A,1924,Crew_Quarters
000970,Oxygen_Cylinder,17.3,25.3,92.9,19.6,8,N/A,1080,Crew_Quarters
000971,CO2_Scrubber,33.9,15.9,43.4,11.7,59,N/A,265,Engineering_Bay
000972,Tether_Reel,16.3,19.1,12.9,2.01,65,N/A,2877,Airlock
000973,Seed_Packets,24.1,27.3,14.4,3.5,25,N/A,63,Lab
000974,Radiation_Shield,29.2,27.0,21.3,8.4,75,N/A,3754,Engineering_Bay
000975,LED_Work_Light,19.2,40.5,23.5,9.14,9,N/A,1218,Engineering_Bay
000976,Water_Bottle,45.0,26.1,27.5,16.15,25,N/A,4053,Crew_Quarters
000977,Vacuum_Sealed_Tools,13.2,42.7,14.4,4.06,34,N/A,2553,Maintenance_Bay
000978,Gyroscope_Module,25.4,36.8,32.4,15.14,31,N/A,3761,Cockpit
000979,Laptop,24.5,34.9,40.3,17.23,86,N/A,3217,Crew_Quarters
000980,Food_Packet,27.6,25.5,21.6,2.5,58,2027-01-10,72,Crew_Quarters
000981,Radiation_Shield,27.6,19.3,14.6,3.89,88,N/A,4047,Engineering_Bay
000982,Tool_Kit,13.8,18.3,16.7,8.4,1,N/A,46,Maintenance_Bay
000983,Microgravity_Lab_Kit,12.4,21.0,23.8,5.4,68,N/A,34,Lab
000984,Handheld_Spectrometer,25.2,35.7,42.8,19.25,33,N/A,2188,Lab
000985,Gyroscope_Module,20.2,22.4,35.8,8.1,97,N/A,155,Engineering_Bay
000986,Research_Samples,29.0,17.3,27.1,7.0,76,N/A,4849,Lab
000987,Medical_Scanner,26.8,39.5,24.6,13.02,71,2026-08-30,89,Medical_Bay
000988,EV_Suit_Battery,29.8,30.5,47.6,21.63,63,N/A,190,Storage_Bay
000989,Research_Samples,17.5,19.3,25.0,7.7,44,N/A,2624,Storage_Bay
000990,EV_Suit_Battery,42.0,39.0,32.2,26.37,43,N/A,111,Airlock
000991,Vacuum_Sealed_Tools,40.2,28.0,38.1,21.44,20,N/A,1057,Storage_Bay
000992,Tether_Reel,31.4,35.6,40.8,22.8,26,N/A,1967,External_Storage
000993,Handheld_Spectrometer,37.8,33.1,36.7,22.96,76,N/A,4705,Engineering_Bay
000994,Cooling_System,17.5,20.2,16.9,2.99,35,N/A,2617,Power_Bay
000995,Tool_Kit,26.3,23.6,13.3,9.7,61,N/A,39,Maintenance_Bay
000996,Laptop,46.3,41.8,42.2,40.84,80,N/A,1550,Crew_Quarters
000997,Handheld_Spectrometer,47.6,23.5,49.7,27.8,39,N/A,1939,Lab
000998,Space_Suit,46.6,16.4,39.2,14.98,15,N/A,4344,Airlock
000999,Protein_Bars,20.0,25.1,17.9,4.49,99,N/A,4790,Storage_Bay
001000,Handheld_Spectrometer,37.3,12.1,17.4,3.93,83,N/A,2517,Lab
001001,Battery_Pack,48.9,10.2,33.2,8.28,37,N/A,518,Power_Bay
001002,Microgravity_Lab_Kit,12.7,21.7,16.7,2.2,18,N/A,59,Lab
001003,Tool_Kit,11.1,21.1,19.4,5.9,27,N/A,61,Maintenance_Bay
001004,Water_Purification_Unit,12.7,16.6,23.6,2.49,65,N/A,631,Life_Support
001005,Seed_Packets,27.4,25.2,25.1,5.7,76,N/A,18,Greenhouse
001006,3D_Printer,44.7,49.4,24.0,26.5,41,N/A,3559,Lab
001007,Laptop,32.8,15.0,30.6,7.53,33,N/A,199,Command_Center
001008,Oxygen_Cylinder,25.7,25.7,58.3,10.3,93,N/A,2603,Crew_Quarters
001009,First_Aid_Kit,23.9,18.5,28.4,5.7,50,N/A,30,Medical_Bay
001010,Scientific_Sensor,22.9,19.4,19.4,4.31,80,N/A,3927,Lab
001011,3D_Printer,28.5,43.3,43.8,27.03,42,N/A,4324,Engineering_Bay
001012,Tether_Reel,19.3,25.9,25.0,6.25,52,N/A,779,Airlock
001013,Communication_Device,24.6,12.2,34.5,5.18,34,N/A,452,Command_Center
001014,Protein_Bars,42.6,42.3,31.6,28.47,58,N/A,2002,Storage_Bay
001015,Space_Suit,38.8,45.1,30.5,26.69,92,N/A,3567,Storage_Bay
001016,Microgravity_Lab_Kit,21.4,27.1,23.8,1.3,31,N/A,11,Lab
001017,CO2_Scrubber,30.6,26.9,46.4,19.1,97,N/A,138,Engineering_Bay
001018,Battery_Pack,33.7,20.0,28.2,9.5,61,N/A,191,External_Storage
001019,Emergency_Oxygen_Mask,23.9,18.3,34.0,7.44,24,N/A,1896,Medical_Bay
001020,Lab_Microscope,27.4,40.0,17.3,9.48,12,N/A,4679,Medical_Bay
001021,EV_Suit_Battery,42.9,29.2,43.2,27.06,57,N/A,111,Airlock
001022,CO2_Scrubber,26.8,28.6,35.7,13.68,80,N/A,788,Life_Support
001023,Gyroscope_Module,33.2,14.2,28.4,6.69,52,N/A,4262,Engineering_Bay
001024,Circuit_Board,31.8,29.2,26.2,12.16,73,N/A,1982,Engineering_Bay
001025,Protein_Bars,26.2,38.7,18.4,9.33,3,N/A,835,Crew_Quarters
001026,Gyroscope_Module,20.8,19.9,35.3,7.31,78,N/A,2003,Engineering_Bay
001027,Solar_Panel,80.0,63.3,3.4,18.5,97,N/A,2129,External_Storage
001028,Microgravity_Lab_Kit,22.7,23.0,22.2,7.1,54,N/A,25,Lab
001029,Helmet_Visor,30.1,19.0,47.1,13.47,57,N/A,3633,Storage_Bay
001030,Solar_Panel,51.1,78.7,2.7,17.8,39,N/A,274,Power_Bay
001031,Water_Bottle,22.0,36.0,13.8,5.46,68,N/A,1391,Crew_Quarters
001032,Oxygen_Cylinder,22.5,20.3,51.6,47.0,32,N/A,1801,Medical_Bay
001033,EV_Suit_Battery,34.5,13.1,10.2,2.3,6,N/A,129,Airlock
001034,Antibiotic_Supply,33.5,41.0,35.1,24.1,94,2025-07-20,4765,Lab
001035,Scientific_Sensor,14.5,36.7,34.6,9.21,40,N/A,1941,Cockpit
001036,Navigation_Module,19.4,12.5,16.1,1.95,45,N/A,268,Command_Center
001037,Battery_Pack,16.8,21.0,29.7,5.24,81,N/A,885,Power_Bay
001038,Laptop,15.8,29.3,43.8,10.14,82,N/A,3896,Crew_Quarters
001039,Handheld_Spectrometer,31.6,40.0,40.6,25.66,39,N/A,409,Lab
001040,Handheld_Spectrometer,10.1,15.0,47.1,3.57,38,N/A,1905,Lab
001041,Seed_Packets,17.8,12.2,26.5,9.8,77,N/A,100,Greenhouse
001042,LED_Work_Light,22.5,29.2,10.4,3.42,82,N/A,2552,Engineering_Bay
001043,Research_Samples,17.4,24.1,19.9,8.4,48,N/A,3239,Storage_Bay
001044,Gyroscope_Module,14.0,43.5,16.8,5.12,30,N/A,2260,Cockpit
001045,Protein_Bars,36.3,17.1,18.7,5.8,73,N/A,4479,Crew_Quarters
001046,Antibiotic_Supply,29.0,33.1,33.0,15.84,36,2025-08-14,66,Medical_Bay
001047,Pressure_Regulator,33.8,18.5,44.0,13.76,12,N/A,421,Airlock
001048,Pressure_Regulator,32.6,17.4,27.6,7.83,41,N/A,235,Engineering_Bay
001049,Circuit_Board,32.3,36.6,38.6,22.82,85,N/A,105,Storage_Bay
001050,EV_Suit_Battery,31.8,32.4,28.7,14.79,27,N/A,490,Storage_Bay
001051,Handheld_Spectrometer,11.4,50.0,40.2,11.46,17,N/A,4544,Engineering_Bay
001052,Battery_Pack,35.2,42.2,30.7,22.8,12,N/A,431,External_Storage
001053,Medical_Scanner,41.2,24.8,31.5,16.09,56,2026-08-17,13,Lab
001054,Scientific_Sensor,22.6,18.0,25.8,5.25,81,N/A,3786,Cockpit
001055,Radiation_Shield,45.1,16.8,44.6,16.9,71,N/A,2815,Engineering_Bay
001056,First_Aid_Kit,20.2,11.8,21.2,2.4,93,N/A,14,Crew_Quarters
001057,3D_Printer,30.7,40.3,28.8,17.82,57,N/A,783,Lab
001058,Protein_Bars,27.7,37.9,36.3,19.05,95,N/A,1977,Crew_Quarters
001059,Fire_Extinguisher,13.8,30.3,18.0,3.76,19,N/A,4539,Crew_Quarters
001060,Gyroscope_Module,48.5,47.9,12.3,14.29,39,N/A,780,Engineering_Bay
001061,Seed_Packets,24.6,13.6,12.2,7.3,16,N/A,50,Lab
001062,Tether_Reel,37.8,35.5,41.1,27.58,55,N/A,2922,Airlock
001063,Scientific_Sensor,23.3,30.9,35.6,12.82,5,N/A,608,Lab
001064,Cooling_System,45.1,31.0,28.6,19.99,26,N/A,2010,Power_Bay
001065,Radiation_Shield,40.4,29.4,37.6,22.33,12,N/A,3431,Engineering_Bay
001066,Protein_Bars,49.7,38.8,19.5,18.8,62,N/A,506,Crew_Quarters
001067,Space_Suit,11.6,10.1,47.2,2.76,44,N/A,2977,Airlock
001068,Vacuum_Sealed_Tools,42.2,33.4,33.7,23.75,55,N/A,2037,Storage_Bay
001069,Navigation_Module,21.6,25.0,18.3,4.94,8,N/A,2517,Cockpit
001070,Water_Purification_Unit,46.1,41.0,17.2,16.25,23,N/A,932,Crew_Quarters
001071,Battery_Pack,35.2,43.8,27.3,21.05,97,N/A,327,External_Storage
001072,Water_Bottle,24.4,39.4,35.3,16.97,44,N/A,4452,Crew_Quarters
001073,Communication_Device,20.6,48.6,11.1,5.56,82,N/A,726,Crew_Quarters
001074,Protein_Bars,42.1,34.4,35.7,25.85,18,N/A,421,Storage_Bay
001075,Communication_Device,12.0,32.0,26.4,5.07,15,N/A,346,Command_Center
001076,Circuit_Board,19.4,39.4,24.2,9.25,95,N/A,4616,Storage_Bay
001077,3D_Printer,45.3,14.0,30.4,9.64,47,N/A,988,Engineering_Bay
001078,EV_Suit_Battery,21.6,16.8,36.7,6.66,78,N/A,408,Storage_Bay
001079,Seed_Packets,18.8,22.3,16.0,7.2,52,N/A,61,Lab
001080,Fire_Extinguisher,49.2,30.5,13.8,10.35,43,N/A,1407,Engineering_Bay
001081,Gyroscope_Module,49.6,29.1,46.0,33.2,93,N/A,1173,Cockpit
001082,Emergency_Oxygen_Mask,15.0,13.5,42.1,4.26,78,N/A,1387,Crew_Quarters
001083,First_Aid_Kit,19.1,18.3,25.4,1.4,98,N/A,14,Crew_Quarters
001084,Laptop,19.3,42.0,42.7,17.31,22,N/A,2325,Command_Center
001085,Scientific_Sensor,28.6,35.9,44.9,23.05,12,N/A,371,Cockpit
001086,Food_Packet,18.9,10.0,10.0,4.8,32,2026-02-26,1,Crew_Quarters
001087,Oxygen_Cylinder,24.4,16.2,95.8,37.7,4,N/A,2057,Airlock
001088,Pressure_Regulator,47.4,22.5,42.9,22.88,35,N/A,2466,Airlock
001089,Helmet_Visor,33.8,23.5,10.6,4.21,73,N/A,3898,Storage_Bay
001090,Tether_Reel,26.9,40.8,18.1,9.93,32,N/A,1141,Airlock
001091,Communication_Device,12.7,30.7,48.1,9.38,75,N/A,1566,Crew_Quarters
001092,Gyroscope_Module,15.7,45.6,23.6,8.45,61,N/A,448,Engineering_Bay
001093,Communication_Device,49.6,17.2,19.3,8.23,68,N/A,684,Crew_Quarters
001094,Pressure_Regulator,39.3,17.6,47.6,16.46,21,N/A,1510,Airlock
001095,Circuit_Board,37.9,28.7,42.1,22.9,99,N/A,4059,Storage_Bay
001096,EV_Suit_Battery,21.9,23.7,17.5,4.54,11,N/A,593,Storage_Bay
001097,Medical_Scanner,31.1,17.3,27.6,7.42,30,2026-05-06,39,Lab
001098,Water_Bottle,31.2,49.0,31.1,23.77,72,N/A,2275,Crew_Quarters
001099,Vacuum_Sealed_Tools,18.9,28.7,30.0,8.14,68,N/A,3152,Storage_Bay
001100,Seed_Packets,20.6,22.4,11.6,7.1,80,N/A,97,Lab
001101,Food_Packet,14.0,22.6,12.7,4.0,63,2026-09-30,90,Crew_Quarters
001102,Seed_Packets,23.7,14.4,11.8,8.6,100,N/A,92,Lab
001103,Helmet_Visor,34.7,14.4,21.3,5.32,84,N/A,1259,Storage_Bay
001104,Food_Packet,10.2,23.7,18.3,4.7,9,2027-02-08,90,Storage_Bay
001105,Emergency_Beacon,23.8,16.1,40.2,7.7,98,N/A,2626,Cockpit
001106,Asteroid_Sample_Container,14.3,24.4,15.2,9.0,28,N/A,1450,Lab
001107,Battery_Pack,20.3,12.1,43.2,5.31,71,N/A,738,External_Storage
001108,CO2_Scrubber,28.9,12.0,30.1,5.22,77,N/A,777,Life_Support
001109,Tether_Reel,26.2,34.3,18.4,8.27,89,N/A,3776,External_Storage
001110,Navigation_Module,48.9,26.8,32.4,21.23,1,N/A,836,Command_Center
001111,Radiation_Shield,40.6,12.1,37.0,9.09,92,N/A,1285,Storage_Bay
001112,Space_Suit,22.8,30.6,17.7,6.17,72,N/A,4952,Storage_Bay
001113,Pressure_Regulator,25.0,26.5,33.9,11.23,21,N/A,1370,Engineering_Bay
001114,Oxygen_Cylinder,21.0,26.6,49.7,22.4,94,N/A,444,Medical_Bay
001115,CO2_Scrubber,16.9,36.9,45.1,14.06,87,N/A,921,Engineering_Bay
001116,Research_Samples,23.0,26.4,17.7,7.0,39,N/A,1101,Storage_Bay
001117,Radiation_Shield,20.5,48.5,19.6,9.74,65,N/A,1697,Storage_Bay
001118,Seed_Packets,21.7,23.4,20.2,5.7,57,N/A,13,Greenhouse
001119,Pressure_Regulator,23.4,39.9,44.0,20.54,47,N/A,4970,Engineering_Bay
001120,Oxygen_Cylinder,27.3,20.8,48.5,37.4,79,N/A,2405,Crew_Quarters
001121,Tool_Kit,11.8,11.6,12.8,1.0,62,N/A,98,Storage_Bay
001122,Circuit_Board,29.5,40.4,39.7,23.66,43,N/A,1774,Engineering_Bay
001123,Emergency_Oxygen_Mask,26.6,15.6,46.5,9.65,83,N/A,3082,Crew_Quarters
001124,Pressure_Regulator,35.2,25.5,31.3,14.05,46,N/A,4174,Engineering_Bay
001125,Laptop,20.8,22.5,27.7,6.48,26,N/A,4984,Crew_Quarters
001126,LED_Work_Light,28.4,48.1,32.5,22.2,42,N/A,1467,Maintenance_Bay
001127,Vacuum_Sealed_Tools,17.1,40.2,16.7,5.74,38,N/A,1333,Storage_Bay
001128,Research_Samples,19.1,13.9,24.9,5.9,52,N/A,524,Lab
001129,Tool_Kit,18.8,21.3,13.8,8.8,8,N/A,15,Storage_Bay
001130,Microgravity_Lab_Kit,10.2,19.3,24.2,3.7,48,N/A,41,Crew_Quarters
001131,Emergency_Oxygen_Mask,26.9,40.1,30.0,16.18,52,N/A,3321,Medical_Bay
001132,Scientific_Sensor,22.1,33.6,34.8,12.92,57,N/A,4299,Lab
001133,Pressure_Regulator,48.6,25.2,20.2,12.37,35,N/A,4096,Engineering_Bay
001134,Navigation_Module,18.0,21.8,12.9,2.53,7,N/A,2163,Cockpit
001135,Emergency_Beacon,12.7,25.3,43.4,6.97,21,N/A,2012,Command_Center
001136,Seed_Packets,22.6,28.5,28.1,6.3,1,N/A,35,Lab
001137,Gyroscope_Module,30.3,49.7,34.9,26.28,50,N/A,1889,Engineering_Bay
001138,CO2_Scrubber,16.3,34.6,41.8,11.79,39,N/A,479,Engineering_Bay
001139,Emergency_Beacon,38.6,32.7,17.2,10.86,50,N/A,1698,Command_Center
001140,3D_Printer,39.2,39.0,44.9,34.32,65,N/A,4158,Lab
001141,Radiation_Shield,40.4,31.6,16.3,10.4,34,N/A,2893,Storage_Bay
001142,Tether_Reel,24.9,36.6,28.2,12.85,44,N/A,209,Airlock
001143,Medical_Scanner,26.3,29.2,12.0,4.61,86,2026-12-18,80,Medical_Bay
001144,Asteroid_Sample_Container,26.4,27.6,10.2,4.1,18,N/A,2918,Storage_Bay
001145,Laptop,47.7,18.7,29.5,13.16,66,N/A,4945,Command_Center
001146,Cooling_System,16.5,31.6,41.8,10.9,53,N/A,3535,Power_Bay
001147,Circuit_Board,21.6,48.8,39.4,20.77,28,N/A,2166,Storage_Bay
001148,Emergency_Oxygen_Mask,42.2,27.3,19.5,11.23,4,N/A,717,Crew_Quarters
001149,Vacuum_Sealed_Tools,19.9,34.3,48.1,16.42,73,N/A,1877,Storage_Bay
001150,Tether_Reel,45.0,13.8,14.8,4.6,16,N/A,1656,Airlock
001151,First_Aid_Kit,15.4,21.0,19.2,4.7,30,N/A,15,Crew_Quarters
001152,Research_Samples,17.6,24.2,22.2,5.5,98,N/A,1161,Storage_Bay
001153,Medical_Scanner,27.7,45.5,14.6,9.2,85,2026-04-19,61,Medical_Bay
001154,Tether_Reel,29.7,48.8,13.2,9.57,100,N/A,1278,External_Storage
001155,CO2_Scrubber,33.1,23.9,29.0,11.47,71,N/A,713,Engineering_Bay
001156,Microgravity_Lab_Kit,13.2,28.4,22.0,4.5,79,N/A,12,Crew_Quarters
001157,Solar_Panel,64.0,47.5,4.6,17.9,80,N/A,1129,Power_Bay
001158,Thruster_Fuel,17.8,38.2,33.3,11.32,45,N/A,1647,Engine_Bay
001159,3D_Printer,46.1,48.0,18.8,20.8,61,N/A,3739,Engineering_Bay
001160,Food_Packet,16.9,19.0,21.9,9.6,56,2026-04-05,60,Crew_Quarters
001161,Emergency_Oxygen_Mask,31.6,26.4,13.0,5.42,81,N/A,4991,Crew_Quarters
001162,CO2_Scrubber,34.5,23.1,41.3,16.46,61,N/A,465,Life_Support
001163,Navigation_Module,21.6,40.6,37.7,16.53,33,N/A,3969,Command_Center
001164,Pressure_Regulator,24.2,33.7,24.6,10.03,31,N/A,4992,Airlock
001165,Microgravity_Lab_Kit,22.6,11.5,16.9,6.2,89,N/A,18,Crew_Quarters
001166,LED_Work_Light,49.1,17.4,24.3,10.38,78,N/A,4387,Engineering_Bay
001167,Fire_Extinguisher,23.7,33.3,18.9,7.46,13,N/A,219,Crew_Quarters
001168,Pressure_Regulator,36.8,31.2,25.0,14.35,20,N/A,4741,Engineering_Bay
001169,Tool_Kit,25.9,10.9,12.7,1.4,81,N/A,56,Storage_Bay
001170,Emergency_Oxygen_Mask,41.8,32.0,26.3,17.59,96,N/A,2521,Medical_Bay
001171,Antibiotic_Supply,46.7,42.7,11.5,11.47,57,2026-01-05,2368,Lab
001172,3D_Printer,39.4,45.0,33.9,30.05,37,N/A,3831,Lab
001173,Emergency_Oxygen_Mask,22.3,49.8,41.0,22.77,9,N/A,2747,Medical_Bay
001174,Gyroscope_Module,42.2,27.9,23.7,13.95,84,N/A,1609,Engineering_Bay
001175,Seed_Packets,28.7,23.7,11.8,6.8,42,N/A,74,Greenhouse
001176,CO2_Scrubber,24.5,18.0,32.4,7.14,70,N/A,791,Life_Support
001177,Laptop,45.3,33.1,15.0,11.25,97,N/A,1310,Crew_Quarters
001178,Food_Packet,27.3,21.4,26.2,9.6,25,2027-02-01,79,Storage_Bay
001179,Fire_Extinguisher,33.3,45.6,14.5,11.01,20,N/A,4545,Crew_Quarters
001180,Thruster_Fuel,29.0,19.5,22.4,6.33,76,N/A,2822,Storage_Bay
001181,Scientific_Sensor,41.5,12.2,26.3,6.66,94,N/A,2420,Lab
001182,First_Aid_Kit,14.3,28.6,19.9,2.7,25,N/A,77,Medical_Bay
001183,Circuit_Board,14.0,42.9,46.4,13.93,11,N/A,2789,Storage_Bay
001184,Fire_Extinguisher,39.6,15.9,21.7,6.83,35,N/A,3256,Engineering_Bay
001185,3D_Printer,38.7,10.5,35.3,7.17,82,N/A,3817,Engineering_Bay
001186,Antibiotic_Supply,40.7,46.7,12.4,11.78,52,2026-06-18,3263,Lab
001187,Handheld_Spectrometer,23.8,43.5,32.7,16.93,71,N/A,1975,Lab
001188,CO2_Scrubber,31.9,41.2,41.7,27.4,69,N/A,855,Life_Support
001189,Seed_Packets,22.4,16.0,16.2,6.3,12,N/A,48,Lab
001190,LED_Work_Light,12.0,12.4,23.2,1.73,56,N/A,4492,Maintenance_Bay
001191,3D_Printer,46.4,31.0,45.2,32.51,56,N/A,3128,Lab
001192,Tool_Kit,26.6,11.1,24.1,6.8,17,N/A,21,Maintenance_Bay
001193,Emergency_Oxygen_Mask,45.3,14.2,10.8,3.47,71,N/A,2944,Medical_Bay
001194,Circuit_Board,27.1,39.3,20.7,11.02,60,N/A,3134,Storage_Bay
001195,Solar_Panel,62.9,69.0,2.3,13.5,62,N/A,1232,External_Storage
001196,Pressure_Regulator,46.7,36.1,44.6,37.59,94,N/A,4696,Engineering_Bay
001197,Pressure_Regulator,35.6,36.3,14.0,9.05,32,N/A,1287,Engineering_Bay
001198,Communication_Device,28.6,33.9,25.0,12.12,72,N/A,1130,Crew_Quarters
001199,Asteroid_Sample_Container,28.8,16.7,23.1,9.1,46,N/A,655,Storage_Bay
001200,Waste_Management_Kit,24.0,19.6,21.0,8.7,54,N/A,13,Engineering_Bay
001201,Research_Samples,23.1,14.5,16.6,6.7,4,N/A,4021,Storage_Bay
001202,Helmet_Visor,39.3,36.0,41.7,29.5,34,N/A,4125,Crew_Quarters
001203,Oxygen_Cylinder,26.4,19.8,60.8,16.7,64,N/A,460,Crew_Quarters
001204,CO2_Scrubber,43.7,32.9,29.0,20.85,56,N/A,370,Engineering_Bay
001205,EV_Suit_Battery,20.9,28.6,16.9,5.05,40,N/A,526,Storage_Bay
001206,First_Aid_Kit,13.0,15.0,19.3,6.3,25,N/A,77,Medical_Bay
001207,Scientific_Sensor,46.3,20.1,30.1,14.01,83,N/A,960,Cockpit
001208,Cooling_System,41.8,26.8,30.7,17.2,89,N/A,2461,Engineering_Bay
001209,Medical_Scanner,47.9,19.2,18.5,8.51,72,2025-07-24,25,Lab
001210,Tether_Reel,20.7,31.5,42.5,13.86,45,N/A,4573,Airlock
001211,Tether_Reel,34.6,22.4,43.2,16.74,29,N/A,884,External_Storage
001212,CO2_Scrubber,26.0,21.1,41.9,11.49,46,N/A,980,Life_Support
001213,Research_Samples,14.0,25.8,15.5,1.3,52,N/A,2736,Lab
001214,Microgravity_Lab_Kit,22.9,28.4,23.5,2.6,10,N/A,84,Crew_Quarters
001215,Space_Suit,11.7,30.2,13.7,2.42,23,N/A,1385,Storage_Bay
001216,Space_Suit,37.2,39.8,10.9,8.07,56,N/A,3724,Storage_Bay
001217,Tether_Reel,30.6,25.9,42.4,16.8,97,N/A,307,Airlock
001218,Space_Suit,32.4,40.4,40.4,26.44,63,N/A,307,Airlock
001219,Emergency_Beacon,30.2,23.1,48.8,17.02,80,N/A,3125,Command_Center
001220,Circuit_Board,40.5,28.4,39.9,22.95,97,N/A,2783,Storage_Bay
001221,Navigation_Module,26.0,47.8,46.1,28.65,59,N/A,3118,Command_Center
001222,Oxygen_Cylinder,17.4,25.8,50.1,17.3,81,N/A,2366,Crew_Quarters
001223,Helmet_Visor,25.8,47.4,25.3,15.47,87,N/A,2303,Crew_Quarters
001224,EV_Suit_Battery,32.9,24.2,10.6,4.22,78,N/A,212,Storage_Bay
001225,Water_Purification_Unit,34.0,39.5,47.5,31.9,17,N/A,3451,Crew_Quarters
001226,Emergency_Oxygen_Mask,22.3,26.7,31.1,9.26,98,N/A,1504,Medical_Bay
001227,Water_Bottle,18.6,37.9,16.9,5.96,91,N/A,4869,Crew_Quarters
001228,Tool_Kit,18.4,28.5,21.9,4.1,55,N/A,55,Storage_Bay
001229,Pressure_Regulator,14.8,37.7,19.4,5.41,31,N/A,2124,Engineering_Bay
001230,Tether_Reel,33.5,46.8,24.9,19.52,95,N/A,1106,Airlock
001231,Microgravity_Lab_Kit,19.6,29.2,10.2,8.9,23,N/A,87,Lab
001232,Waste_Management_Kit,27.8,28.0,15.9,2.3,60,N/A,98,Sanitation_Bay
001233,Navigation_Module,29.7,41.4,40.7,25.02,24,N/A,738,Cockpit
001234,Protein_Bars,18.9,21.0,34.4,6.83,77,N/A,2685,Crew_Quarters
001235,EV_Suit_Battery,32.6,34.7,46.9,26.53,54,N/A,112,Storage_Bay
001236,Laptop,22.8,18.6,31.9,6.76,11,N/A,208,Crew_Quarters
001237,Emergency_Oxygen_Mask,39.2,34.1,31.2,20.85,92,N/A,463,Crew_Quarters
001238,Oxygen_Cylinder,23.9,26.1,92.3,21.2,94,N/A,3202,Medical_Bay
001239,Emergency_Oxygen_Mask,43.3,15.9,26.6,9.16,18,N/A,4943,Crew_Quarters
001240,Research_Samples,17.8,23.1,25.5,2.6,7,N/A,3775,Lab
001241,First_Aid_Kit,12.6,25.6,18.2,9.4,32,N/A,90,Medical_Bay
001242,EV_Suit_Battery,30.3,26.5,47.3,18.99,66,N/A,164,Airlock
001243,Asteroid_Sample_Container,22.7,24.8,11.7,5.4,50,N/A,2922,Storage_Bay
001244,Cooling_System,40.7,28.0,36.5,20.8,91,N/A,4287,Power_Bay
001245,First_Aid_Kit,28.2,17.5,27.6,2.4,15,N/A,8,Medical_Bay
001246,CO2_Scrubber,33.3,42.0,47.7,33.36,39,N/A,154,Engineering_Bay
001247,Thruster_Fuel,29.5,15.8,26.7,6.22,92,N/A,1000,Storage_Bay
001248,3D_Printer,11.8,38.1,22.9,5.15,21,N/A,1045,Lab
001249,Antibiotic_Supply,17.0,14.0,35.9,4.27,48,2026-08-06,1159,Lab
